,STATION,DATE,ENTRIES,EXITS
9559,238 ST,03/31/2021,1439,179
9560,238 ST,04/01/2021,1553,166
9561,238 ST,04/02/2021,1351,144
9562,238 ST,03/20/2021,3,10
9563,238 ST,03/21/2021,0,1
9564,238 ST,03/22/2021,1072,148
9565,238 ST,03/23/2021,1613,206
9566,238 ST,03/24/2021,1510,170
9567,238 ST,03/25/2021,1616,178
9568,238 ST,03/26/2021,1445,225
9569,238 ST,03/13/2021,5,14
9570,238 ST,03/14/2021,0,8
9571,238 ST,03/15/2021,1491,117
9572,238 ST,03/16/2021,1459,153
9573,238 ST,03/17/2021,1564,187
9574,238 ST,03/18/2021,1460,168
9575,238 ST,03/19/2021,1631,187
9576,238 ST,03/06/2021,7,2
9577,238 ST,03/07/2021,2,0
9578,238 ST,03/08/2021,1454,146
9579,238 ST,03/09/2021,1520,186
9580,238 ST,03/10/2021,1611,199
9581,238 ST,03/11/2021,1626,195
9582,238 ST,03/12/2021,1601,175
9583,238 ST,02/27/2021,519,107
9584,238 ST,02/28/2021,345,50
9585,238 ST,03/01/2021,1386,165
9586,238 ST,03/02/2021,1552,142
9587,238 ST,03/03/2021,1502,198
9588,238 ST,03/04/2021,1509,175
9589,238 ST,03/05/2021,1508,188
9590,V.CORTLANDT PK,03/27/2021,1492,948
9591,V.CORTLANDT PK,03/28/2021,739,467
9592,V.CORTLANDT PK,03/29/2021,2611,1209
9593,V.CORTLANDT PK,03/30/2021,2885,1372
9594,V.CORTLANDT PK,03/31/2021,2807,1297
9595,V.CORTLANDT PK,04/01/2021,2693,1270
9596,V.CORTLANDT PK,04/02/2021,2291,1143
9597,V.CORTLANDT PK,03/20/2021,5,41
9598,V.CORTLANDT PK,03/21/2021,2,1
9599,V.CORTLANDT PK,03/22/2021,2830,1268
9600,V.CORTLANDT PK,03/23/2021,2875,1395
9601,V.CORTLANDT PK,03/24/2021,2842,1357
9602,V.CORTLANDT PK,03/25/2021,2976,1451
9603,V.CORTLANDT PK,03/26/2021,2848,1421
9604,V.CORTLANDT PK,03/13/2021,3,13
9605,V.CORTLANDT PK,03/14/2021,2,0
9606,V.CORTLANDT PK,03/15/2021,2782,1301
9607,V.CORTLANDT PK,03/16/2021,2881,1451
9608,V.CORTLANDT PK,03/17/2021,3040,1479
9609,V.CORTLANDT PK,03/18/2021,2763,1323
9610,V.CORTLANDT PK,03/19/2021,2940,1397
9611,V.CORTLANDT PK,03/06/2021,4,5
9612,V.CORTLANDT PK,03/07/2021,2,0
9613,V.CORTLANDT PK,03/08/2021,2879,1470
9614,V.CORTLANDT PK,03/09/2021,3119,1600
9615,V.CORTLANDT PK,03/10/2021,3144,1579
9616,V.CORTLANDT PK,03/11/2021,3178,1603
9617,V.CORTLANDT PK,03/12/2021,3253,1731
9618,V.CORTLANDT PK,02/27/2021,969,402
9619,V.CORTLANDT PK,02/28/2021,651,318
9620,V.CORTLANDT PK,03/01/2021,2853,1387
9621,V.CORTLANDT PK,03/02/2021,2871,1410
9622,V.CORTLANDT PK,03/03/2021,3026,1531
9623,V.CORTLANDT PK,03/04/2021,2932,1380
9624,V.CORTLANDT PK,03/05/2021,2962,1547
9625,BOWLING GREEN,03/27/2021,2711,4291
9626,BOWLING GREEN,03/28/2021,1357,2105
9627,BOWLING GREEN,03/29/2021,5250,6345
9628,BOWLING GREEN,03/30/2021,5880,7401
9629,BOWLING GREEN,03/31/2021,5510,6686
9630,BOWLING GREEN,04/01/2021,5446,6651
9631,BOWLING GREEN,04/02/2021,4912,6079
9632,BOWLING GREEN,03/20/2021,2453,3887
9633,BOWLING GREEN,03/21/2021,2017,2870
9634,BOWLING GREEN,03/22/2021,5284,6606
9635,BOWLING GREEN,03/23/2021,5530,6817
9636,BOWLING GREEN,03/24/2021,5343,6460
9637,BOWLING GREEN,03/25/2021,5251,6640
9638,BOWLING GREEN,03/26/2021,4986,6346
9639,BOWLING GREEN,03/13/2021,2122,3228
9640,BOWLING GREEN,03/14/2021,1356,2238
9641,BOWLING GREEN,03/15/2021,4923,5845
9642,BOWLING GREEN,03/16/2021,5272,6384
9643,BOWLING GREEN,03/17/2021,5394,6846
9644,BOWLING GREEN,03/18/2021,4897,6016
9645,BOWLING GREEN,03/19/2021,4896,6389
9646,BOWLING GREEN,03/06/2021,1887,2821
9647,BOWLING GREEN,03/07/2021,1451,2229
9648,BOWLING GREEN,03/08/2021,5294,6452
9649,BOWLING GREEN,03/09/2021,5624,6910
9650,BOWLING GREEN,03/10/2021,5531,6997
9651,BOWLING GREEN,03/11/2021,5732,7265
9652,BOWLING GREEN,03/12/2021,5295,6792
9653,BOWLING GREEN,02/27/2021,1801,2684
9654,BOWLING GREEN,02/28/2021,1188,2013
9655,BOWLING GREEN,03/01/2021,5001,6307
9656,BOWLING GREEN,03/02/2021,5214,6384
9657,BOWLING GREEN,03/03/2021,5504,6702
9658,BOWLING GREEN,03/04/2021,5412,6670
9659,BOWLING GREEN,03/05/2021,5051,6437
9660,BROOKLYN BRIDGE,03/27/2021,1978,2292
9661,BROOKLYN BRIDGE,03/28/2021,900,1158
9662,BROOKLYN BRIDGE,03/29/2021,3291,3709
9663,BROOKLYN BRIDGE,03/30/2021,3695,4141
9664,BROOKLYN BRIDGE,03/31/2021,3255,3886
9665,BROOKLYN BRIDGE,04/01/2021,3337,3723
9666,BROOKLYN BRIDGE,04/02/2021,2820,3343
9667,BROOKLYN BRIDGE,03/20/2021,1901,2073
9668,BROOKLYN BRIDGE,03/21/2021,1323,1704
9669,BROOKLYN BRIDGE,03/22/2021,3273,3720
9670,BROOKLYN BRIDGE,03/23/2021,3496,3983
9671,BROOKLYN BRIDGE,03/24/2021,3255,3885
9672,BROOKLYN BRIDGE,03/25/2021,3283,3928
9673,BROOKLYN BRIDGE,03/26/2021,3048,3892
9674,BROOKLYN BRIDGE,03/13/2021,1744,1847
9675,BROOKLYN BRIDGE,03/14/2021,1090,1150
9676,BROOKLYN BRIDGE,03/15/2021,3127,3450
9677,BROOKLYN BRIDGE,03/16/2021,3414,3821
9678,BROOKLYN BRIDGE,03/17/2021,3382,3879
9679,BROOKLYN BRIDGE,03/18/2021,3165,3746
9680,BROOKLYN BRIDGE,03/19/2021,3126,3657
9681,BROOKLYN BRIDGE,03/06/2021,1352,1486
9682,BROOKLYN BRIDGE,03/07/2021,1119,1235
9683,BROOKLYN BRIDGE,03/08/2021,3301,3710
9684,BROOKLYN BRIDGE,03/09/2021,3644,4127
9685,BROOKLYN BRIDGE,03/10/2021,3609,3996
9686,BROOKLYN BRIDGE,03/11/2021,3508,4045
9687,BROOKLYN BRIDGE,03/12/2021,3385,3801
9688,BROOKLYN BRIDGE,02/27/2021,1315,1530
9689,BROOKLYN BRIDGE,02/28/2021,872,1144
9690,BROOKLYN BRIDGE,03/01/2021,3250,3759
9691,BROOKLYN BRIDGE,03/02/2021,3480,3838
9692,BROOKLYN BRIDGE,03/03/2021,3531,3988
9693,BROOKLYN BRIDGE,03/04/2021,3464,3849
9694,BROOKLYN BRIDGE,03/05/2021,3332,3767
9695,BLEECKER ST,03/27/2021,2447,1663
9696,BLEECKER ST,03/28/2021,1566,1100
9697,BLEECKER ST,03/29/2021,2714,1653
9698,BLEECKER ST,03/30/2021,2945,1774
9699,BLEECKER ST,03/31/2021,2763,1675
9700,BLEECKER ST,04/01/2021,2929,1873
9701,BLEECKER ST,04/02/2021,3078,1906
9702,BLEECKER ST,03/20/2021,2362,1630
9703,BLEECKER ST,03/21/2021,1821,1229
9704,BLEECKER ST,03/22/2021,2574,1439
9705,BLEECKER ST,03/23/2021,2792,1590
9706,BLEECKER ST,03/24/2021,2791,1633
9707,BLEECKER ST,03/25/2021,2927,1723
9708,BLEECKER ST,03/26/2021,3050,1905
9709,BLEECKER ST,03/13/2021,2562,1557
9710,BLEECKER ST,03/14/2021,1615,983
9711,BLEECKER ST,03/15/2021,2508,1517
9712,BLEECKER ST,03/16/2021,2771,1640
9713,BLEECKER ST,03/17/2021,2876,1691
9714,BLEECKER ST,03/18/2021,2639,1718
9715,BLEECKER ST,03/19/2021,3019,1877
9716,BLEECKER ST,03/06/2021,2483,1476
9717,BLEECKER ST,03/07/2021,1768,1020
9718,BLEECKER ST,03/08/2021,2967,1502
9719,BLEECKER ST,03/09/2021,3299,1692
9720,BLEECKER ST,03/10/2021,3359,1693
9721,BLEECKER ST,03/11/2021,3315,1814
9722,BLEECKER ST,03/12/2021,3515,1835
9723,BLEECKER ST,02/27/2021,2133,1398
9724,BLEECKER ST,02/28/2021,1719,1010
9725,BLEECKER ST,03/01/2021,2802,1571
9726,BLEECKER ST,03/02/2021,3094,1542
9727,BLEECKER ST,03/03/2021,3383,1721
9728,BLEECKER ST,03/04/2021,3314,1742
9729,BLEECKER ST,03/05/2021,3326,2118
9730,ASTOR PL,03/27/2021,2384,4700
9731,ASTOR PL,03/28/2021,1343,2603
9732,ASTOR PL,03/29/2021,2572,4247
9733,ASTOR PL,03/30/2021,2832,4952
9734,ASTOR PL,03/31/2021,2638,4755
9735,ASTOR PL,04/01/2021,2769,5131
9736,ASTOR PL,04/02/2021,2713,5569
9737,ASTOR PL,03/20/2021,2191,4499
9738,ASTOR PL,03/21/2021,1783,3262
9739,ASTOR PL,03/22/2021,2525,4261
9740,ASTOR PL,03/23/2021,2666,4734
9741,ASTOR PL,03/24/2021,2717,4540
9742,ASTOR PL,03/25/2021,2764,5075
9743,ASTOR PL,03/26/2021,2854,5712
9744,ASTOR PL,03/13/2021,2052,3907
9745,ASTOR PL,03/14/2021,1710,3178
9746,ASTOR PL,03/15/2021,2464,4075
9747,ASTOR PL,03/16/2021,2568,4496
9748,ASTOR PL,03/17/2021,2789,4964
9749,ASTOR PL,03/18/2021,2639,4599
9750,ASTOR PL,03/19/2021,2753,5086
9751,ASTOR PL,03/06/2021,2015,4093
9752,ASTOR PL,03/07/2021,1462,2874
9753,ASTOR PL,03/08/2021,2400,4222
9754,ASTOR PL,03/09/2021,2481,4470
9755,ASTOR PL,03/10/2021,2594,4561
9756,ASTOR PL,03/11/2021,2624,4862
9757,ASTOR PL,03/12/2021,2665,5489
9758,ASTOR PL,02/27/2021,1493,3127
9759,ASTOR PL,02/28/2021,1173,2120
9760,ASTOR PL,03/01/2021,2336,3831
9761,ASTOR PL,03/02/2021,2428,4099
9762,ASTOR PL,03/03/2021,2583,4576
9763,ASTOR PL,03/04/2021,2521,4266
9764,ASTOR PL,03/05/2021,2598,5167
9765,33 ST,03/27/2021,3572,4616
9766,33 ST,03/28/2021,1919,2597
9767,33 ST,03/29/2021,6476,7531
9768,33 ST,03/30/2021,7132,7980
9769,33 ST,03/31/2021,7064,7946
9770,33 ST,04/01/2021,7106,8240
9771,33 ST,04/02/2021,6333,7661
9772,33 ST,03/20/2021,3318,4189
9773,33 ST,03/21/2021,2315,3120
9774,33 ST,03/22/2021,6963,7707
9775,33 ST,03/23/2021,7316,7868
9776,33 ST,03/24/2021,7511,8254
9777,33 ST,03/25/2021,7337,8207
9778,33 ST,03/26/2021,6693,7948
9779,33 ST,03/13/2021,3096,4359
9780,33 ST,03/14/2021,2287,2997
9781,33 ST,03/15/2021,6980,7703
9782,33 ST,03/16/2021,7241,7987
9783,33 ST,03/17/2021,7331,8222
9784,33 ST,03/18/2021,7342,8006
9785,33 ST,03/19/2021,7009,8083
9786,33 ST,03/06/2021,2954,3819
9787,33 ST,03/07/2021,2091,2903
9788,33 ST,03/08/2021,6510,7430
9789,33 ST,03/09/2021,6930,7801
9790,33 ST,03/10/2021,7049,8020
9791,33 ST,03/11/2021,7068,7866
9792,33 ST,03/12/2021,6544,7783
9793,33 ST,02/27/2021,2660,3451
9794,33 ST,02/28/2021,1903,2554
9795,33 ST,03/01/2021,6423,7253
9796,33 ST,03/02/2021,6977,7757
9797,33 ST,03/03/2021,6951,7783
9798,33 ST,03/04/2021,6915,7676
9799,33 ST,03/05/2021,6530,7684
9800,GRD CNTRL-42 ST,03/27/2021,13866,19430
9801,GRD CNTRL-42 ST,03/28/2021,9580,11610
9802,GRD CNTRL-42 ST,03/29/2021,22938,30812
9803,GRD CNTRL-42 ST,03/30/2021,23477,31312
9804,GRD CNTRL-42 ST,03/31/2021,21231,31668
9805,GRD CNTRL-42 ST,04/01/2021,21345,31677
9806,GRD CNTRL-42 ST,04/02/2021,19430,29533
9807,GRD CNTRL-42 ST,03/20/2021,12119,17191
9808,GRD CNTRL-42 ST,03/21/2021,9263,12455
9809,GRD CNTRL-42 ST,03/22/2021,21047,28346
9810,GRD CNTRL-42 ST,03/23/2021,22397,30922
9811,GRD CNTRL-42 ST,03/24/2021,22922,30473
9812,GRD CNTRL-42 ST,03/25/2021,22546,30807
9813,GRD CNTRL-42 ST,03/26/2021,21143,28839
9814,GRD CNTRL-42 ST,03/13/2021,11457,16990
9815,GRD CNTRL-42 ST,03/14/2021,7257,10903
9816,GRD CNTRL-42 ST,03/15/2021,20258,29334
9817,GRD CNTRL-42 ST,03/16/2021,23396,31896
9818,GRD CNTRL-42 ST,03/17/2021,21020,30437
9819,GRD CNTRL-42 ST,03/18/2021,21988,30406
9820,GRD CNTRL-42 ST,03/19/2021,21018,29405
9821,GRD CNTRL-42 ST,03/06/2021,11050,16356
9822,GRD CNTRL-42 ST,03/07/2021,8156,11213
9823,GRD CNTRL-42 ST,03/08/2021,20238,28445
9824,GRD CNTRL-42 ST,03/09/2021,20735,29837
9825,GRD CNTRL-42 ST,03/10/2021,21183,28655
9826,GRD CNTRL-42 ST,03/11/2021,20082,29234
9827,GRD CNTRL-42 ST,03/12/2021,19404,28760
9828,GRD CNTRL-42 ST,02/27/2021,9510,13541
9829,GRD CNTRL-42 ST,02/28/2021,7186,9597
9830,GRD CNTRL-42 ST,03/01/2021,21104,28205
9831,GRD CNTRL-42 ST,03/02/2021,20304,28717
9832,GRD CNTRL-42 ST,03/03/2021,21117,29818
9833,GRD CNTRL-42 ST,03/04/2021,20162,28711
9834,GRD CNTRL-42 ST,03/05/2021,19437,28292
9835,51 ST,03/27/2021,1831,3173
9836,51 ST,03/28/2021,1099,2028
9837,51 ST,03/29/2021,2988,5297
9838,51 ST,03/30/2021,3243,5443
9839,51 ST,03/31/2021,3302,5417
9840,51 ST,04/01/2021,3166,5359
9841,51 ST,04/02/2021,2738,4728
9842,51 ST,03/20/2021,1576,2930
9843,51 ST,03/21/2021,1056,1998
9844,51 ST,03/22/2021,2954,4982
9845,51 ST,03/23/2021,3291,5275
9846,51 ST,03/24/2021,3383,5332
9847,51 ST,03/25/2021,3204,5382
9848,51 ST,03/26/2021,3060,5229
9849,51 ST,03/13/2021,1772,3175
9850,51 ST,03/14/2021,938,1862
9851,51 ST,03/15/2021,3056,5004
9852,51 ST,03/16/2021,3175,5401
9853,51 ST,03/17/2021,3274,5533
9854,51 ST,03/18/2021,3244,5182
9855,51 ST,03/19/2021,3079,5496
9856,51 ST,03/06/2021,1503,2834
9857,51 ST,03/07/2021,1034,1941
9858,51 ST,03/08/2021,3188,5009
9859,51 ST,03/09/2021,3314,5411
9860,51 ST,03/10/2021,3478,5437
9861,51 ST,03/11/2021,3466,5614
9862,51 ST,03/12/2021,3208,5321
9863,51 ST,02/27/2021,1363,2603
9864,51 ST,02/28/2021,1074,1914
9865,51 ST,03/01/2021,3106,4907
9866,51 ST,03/02/2021,3299,5171
9867,51 ST,03/03/2021,3529,5562
9868,51 ST,03/04/2021,3288,5272
9869,51 ST,03/05/2021,3306,5331
9870,68ST-HUNTER CO,03/27/2021,2905,4432
9871,68ST-HUNTER CO,03/28/2021,1567,2443
9872,68ST-HUNTER CO,03/29/2021,5658,7627
9873,68ST-HUNTER CO,03/30/2021,5297,7306
9874,68ST-HUNTER CO,03/31/2021,5044,7434
9875,68ST-HUNTER CO,04/01/2021,5217,7312
9876,68ST-HUNTER CO,04/02/2021,5156,6716
9877,68ST-HUNTER CO,03/20/2021,2439,3521
9878,68ST-HUNTER CO,03/21/2021,1680,2526
9879,68ST-HUNTER CO,03/22/2021,5194,7296
9880,68ST-HUNTER CO,03/23/2021,5383,7518
9881,68ST-HUNTER CO,03/24/2021,5590,7711
9882,68ST-HUNTER CO,03/25/2021,5396,7763
9883,68ST-HUNTER CO,03/26/2021,5882,7543
9884,68ST-HUNTER CO,03/13/2021,2160,3401
9885,68ST-HUNTER CO,03/14/2021,1537,2359
9886,68ST-HUNTER CO,03/15/2021,5970,7533
9887,68ST-HUNTER CO,03/16/2021,5500,7559
9888,68ST-HUNTER CO,03/17/2021,5258,7634
9889,68ST-HUNTER CO,03/18/2021,6333,7746
9890,68ST-HUNTER CO,03/19/2021,5175,7262
9891,68ST-HUNTER CO,03/06/2021,2120,3163
9892,68ST-HUNTER CO,03/07/2021,1403,2210
9893,68ST-HUNTER CO,03/08/2021,4815,7093
9894,68ST-HUNTER CO,03/09/2021,5290,7398
9895,68ST-HUNTER CO,03/10/2021,5207,7465
9896,68ST-HUNTER CO,03/11/2021,5653,7816
9897,68ST-HUNTER CO,03/12/2021,5209,7318
9898,68ST-HUNTER CO,02/27/2021,1916,2900
9899,68ST-HUNTER CO,02/28/2021,1302,2015
9900,68ST-HUNTER CO,03/01/2021,5710,7393
9901,68ST-HUNTER CO,03/02/2021,5288,7451
9902,68ST-HUNTER CO,03/03/2021,5552,7563
9903,68ST-HUNTER CO,03/04/2021,5270,7041
9904,68ST-HUNTER CO,03/05/2021,5036,7184
9905,110 ST,03/27/2021,2652,3490
9906,110 ST,03/28/2021,1596,2299
9907,110 ST,03/29/2021,3572,4289
9908,110 ST,03/30/2021,3732,4702
9909,110 ST,03/31/2021,3583,4665
9910,110 ST,04/01/2021,3677,4531
9911,110 ST,04/02/2021,3565,4420
9912,110 ST,03/20/2021,2633,3108
9913,110 ST,03/21/2021,1824,2458
9914,110 ST,03/22/2021,3707,4681
9915,110 ST,03/23/2021,3987,4872
9916,110 ST,03/24/2021,3849,4776
9917,110 ST,03/25/2021,4077,5149
9918,110 ST,03/26/2021,3987,4857
9919,110 ST,03/13/2021,2766,3572
9920,110 ST,03/14/2021,1697,2306
9921,110 ST,03/15/2021,3424,4466
9922,110 ST,03/16/2021,3857,4757
9923,110 ST,03/17/2021,3944,4745
9924,110 ST,03/18/2021,3710,4358
9925,110 ST,03/19/2021,3906,4856
9926,110 ST,03/06/2021,2436,2752
9927,110 ST,03/07/2021,1888,2675
9928,110 ST,03/08/2021,3802,4768
9929,110 ST,03/09/2021,4267,5316
9930,110 ST,03/10/2021,4190,5391
9931,110 ST,03/11/2021,4299,5452
9932,110 ST,03/12/2021,4247,5099
9933,110 ST,02/27/2021,2427,3178
9934,110 ST,02/28/2021,1706,2487
9935,110 ST,03/01/2021,3652,4829
9936,110 ST,03/02/2021,3897,5045
9937,110 ST,03/03/2021,4203,5182
9938,110 ST,03/04/2021,4086,4936
9939,110 ST,03/05/2021,4224,5137
9940,138/GRAND CONC,03/27/2021,855,1098
9941,138/GRAND CONC,03/28/2021,537,738
9942,138/GRAND CONC,03/29/2021,1381,1558
9943,138/GRAND CONC,03/30/2021,1433,1618
9944,138/GRAND CONC,03/31/2021,1408,1605
9945,138/GRAND CONC,04/01/2021,1295,1619
9946,138/GRAND CONC,04/02/2021,1246,1502
9947,138/GRAND CONC,03/20/2021,1004,1055
9948,138/GRAND CONC,03/21/2021,745,826
9949,138/GRAND CONC,03/22/2021,1554,1770
9950,138/GRAND CONC,03/23/2021,1491,1721
9951,138/GRAND CONC,03/24/2021,1480,1769
9952,138/GRAND CONC,03/25/2021,1536,1800
9953,138/GRAND CONC,03/26/2021,1508,1775
9954,138/GRAND CONC,03/13/2021,826,1050
9955,138/GRAND CONC,03/14/2021,604,746
9956,138/GRAND CONC,03/15/2021,1430,1563
9957,138/GRAND CONC,03/16/2021,1541,1643
9958,138/GRAND CONC,03/17/2021,1601,1752
9959,138/GRAND CONC,03/18/2021,1408,1562
9960,138/GRAND CONC,03/19/2021,1478,1715
9961,138/GRAND CONC,03/06/2021,797,1008
9962,138/GRAND CONC,03/07/2021,604,801
9963,138/GRAND CONC,03/08/2021,1585,1682
9964,138/GRAND CONC,03/09/2021,1579,1785
9965,138/GRAND CONC,03/10/2021,1544,1799
9966,138/GRAND CONC,03/11/2021,1614,1725
9967,138/GRAND CONC,03/12/2021,1605,1810
9968,138/GRAND CONC,02/27/2021,942,1058
9969,138/GRAND CONC,02/28/2021,724,835
9970,138/GRAND CONC,03/01/2021,1505,1693
9971,138/GRAND CONC,03/02/2021,1594,1749
9972,138/GRAND CONC,03/03/2021,1684,1737
9973,138/GRAND CONC,03/04/2021,1604,1820
9974,138/GRAND CONC,03/05/2021,1526,1767
9975,149/GRAND CONC,03/27/2021,2898,2959
9976,149/GRAND CONC,03/28/2021,1873,1981
9977,149/GRAND CONC,03/29/2021,3587,3595
9978,149/GRAND CONC,03/30/2021,3835,3804
9979,149/GRAND CONC,03/31/2021,3576,3652
9980,149/GRAND CONC,04/01/2021,3521,3542
9981,149/GRAND CONC,04/02/2021,3480,3293
9982,149/GRAND CONC,03/20/2021,2795,2800
9983,149/GRAND CONC,03/21/2021,2063,2210
9984,149/GRAND CONC,03/22/2021,4016,3917
9985,149/GRAND CONC,03/23/2021,4055,4078
9986,149/GRAND CONC,03/24/2021,3962,3818
9987,149/GRAND CONC,03/25/2021,3598,3777
9988,149/GRAND CONC,03/26/2021,3913,3886
9989,149/GRAND CONC,03/13/2021,2972,2988
9990,149/GRAND CONC,03/14/2021,1953,2125
9991,149/GRAND CONC,03/15/2021,3714,3429
9992,149/GRAND CONC,03/16/2021,3931,3730
9993,149/GRAND CONC,03/17/2021,3833,3694
9994,149/GRAND CONC,03/18/2021,3829,3552
9995,149/GRAND CONC,03/19/2021,3726,3706
9996,149/GRAND CONC,03/06/2021,2686,2860
9997,149/GRAND CONC,03/07/2021,2130,2238
9998,149/GRAND CONC,03/08/2021,3536,3571
9999,149/GRAND CONC,03/09/2021,3982,4100
10000,149/GRAND CONC,03/10/2021,3965,3938
10001,149/GRAND CONC,03/11/2021,4067,3985
10002,149/GRAND CONC,03/12/2021,4061,3811
10003,149/GRAND CONC,02/27/2021,2739,2668
10004,149/GRAND CONC,02/28/2021,2123,2016
10005,149/GRAND CONC,03/01/2021,4421,3945
10006,149/GRAND CONC,03/02/2021,4444,3739
10007,149/GRAND CONC,03/03/2021,3790,3575
10008,149/GRAND CONC,03/04/2021,4692,4032
10009,149/GRAND CONC,03/05/2021,3758,3475
10010,MT EDEN AV,03/27/2021,1323,1312
10011,MT EDEN AV,03/28/2021,885,837
10012,MT EDEN AV,03/29/2021,2022,1620
10013,MT EDEN AV,03/30/2021,2088,1705
10014,MT EDEN AV,03/31/2021,2097,1709
10015,MT EDEN AV,04/01/2021,2238,1888
10016,MT EDEN AV,04/02/2021,1951,1603
10017,MT EDEN AV,03/20/2021,1405,1269
10018,MT EDEN AV,03/21/2021,1069,918
10019,MT EDEN AV,03/22/2021,2255,1680
10020,MT EDEN AV,03/23/2021,2307,1753
10021,MT EDEN AV,03/24/2021,2201,1694
10022,MT EDEN AV,03/25/2021,2383,1728
10023,MT EDEN AV,03/26/2021,2358,1773
10024,MT EDEN AV,03/13/2021,1463,1389
10025,MT EDEN AV,03/14/2021,983,882
10026,MT EDEN AV,03/15/2021,2104,1620
10027,MT EDEN AV,03/16/2021,2212,1786
10028,MT EDEN AV,03/17/2021,2259,1779
10029,MT EDEN AV,03/18/2021,1956,1621
10030,MT EDEN AV,03/19/2021,2240,1666
10031,MT EDEN AV,03/06/2021,1228,1188
10032,MT EDEN AV,03/07/2021,903,856
10033,MT EDEN AV,03/08/2021,2267,1853
10034,MT EDEN AV,03/09/2021,2329,2010
10035,MT EDEN AV,03/10/2021,2325,1941
10036,MT EDEN AV,03/11/2021,2497,2132
10037,MT EDEN AV,03/12/2021,2318,1993
10038,MT EDEN AV,02/27/2021,1339,1236
10039,MT EDEN AV,02/28/2021,1001,1011
10040,MT EDEN AV,03/01/2021,2217,1882
10041,MT EDEN AV,03/02/2021,2323,1854
10042,MT EDEN AV,03/03/2021,2344,1953
10043,MT EDEN AV,03/04/2021,2247,1879
10044,MT EDEN AV,03/05/2021,2205,1812
10045,176 ST,03/27/2021,1451,1413
10046,176 ST,03/28/2021,977,1003
10047,176 ST,03/29/2021,2123,1614
10048,176 ST,03/30/2021,2220,1681
10049,176 ST,03/31/2021,2027,1663
10050,176 ST,04/01/2021,2181,1798
10051,176 ST,04/02/2021,1909,1391
10052,176 ST,03/20/2021,1632,1457
10053,176 ST,03/21/2021,1208,1110
10054,176 ST,03/22/2021,2376,1892
10055,176 ST,03/23/2021,2381,1860
10056,176 ST,03/24/2021,2263,1869
10057,176 ST,03/25/2021,2412,1913
10058,176 ST,03/26/2021,2350,1807
10059,176 ST,03/13/2021,1648,1618
10060,176 ST,03/14/2021,1112,1067
10061,176 ST,03/15/2021,2258,1818
10062,176 ST,03/16/2021,2276,1884
10063,176 ST,03/17/2021,2377,1959
10064,176 ST,03/18/2021,2223,1842
10065,176 ST,03/19/2021,2368,1955
10066,176 ST,03/06/2021,1272,1172
10067,176 ST,03/07/2021,934,993
10068,176 ST,03/08/2021,2298,1992
10069,176 ST,03/09/2021,2469,2218
10070,176 ST,03/10/2021,2452,2078
10071,176 ST,03/11/2021,2501,2168
10072,176 ST,03/12/2021,2532,2201
10073,176 ST,02/27/2021,1447,1394
10074,176 ST,02/28/2021,1150,1157
10075,176 ST,03/01/2021,2457,2000
10076,176 ST,03/02/2021,2392,2138
10077,176 ST,03/03/2021,2468,2101
10078,176 ST,03/04/2021,2325,1920
10079,176 ST,03/05/2021,2211,1897
10080,BURNSIDE AV,03/27/2021,3011,2882
10081,BURNSIDE AV,03/28/2021,1768,1487
10082,BURNSIDE AV,03/29/2021,3673,2627
10083,BURNSIDE AV,03/30/2021,3957,2774
10084,BURNSIDE AV,03/31/2021,3945,2878
10085,BURNSIDE AV,04/01/2021,3990,2804
10086,BURNSIDE AV,04/02/2021,3635,2460
10087,BURNSIDE AV,03/20/2021,2816,1978
10088,BURNSIDE AV,03/21/2021,2081,1541
10089,BURNSIDE AV,03/22/2021,3967,2793
10090,BURNSIDE AV,03/23/2021,4200,2670
10091,BURNSIDE AV,03/24/2021,3921,3020
10092,BURNSIDE AV,03/25/2021,4143,2696
10093,BURNSIDE AV,03/26/2021,3982,3177
10094,BURNSIDE AV,03/13/2021,2971,2397
10095,BURNSIDE AV,03/14/2021,1879,1383
10096,BURNSIDE AV,03/15/2021,3721,2779
10097,BURNSIDE AV,03/16/2021,3830,2669
10098,BURNSIDE AV,03/17/2021,4104,2557
10099,BURNSIDE AV,03/18/2021,3619,2493
10100,BURNSIDE AV,03/19/2021,4036,2616
10101,BURNSIDE AV,03/06/2021,2941,2418
10102,BURNSIDE AV,03/07/2021,2257,1878
10103,BURNSIDE AV,03/08/2021,4042,3063
10104,BURNSIDE AV,03/09/2021,4381,3351
10105,BURNSIDE AV,03/10/2021,4322,3523
10106,BURNSIDE AV,03/11/2021,4296,3330
10107,BURNSIDE AV,03/12/2021,4226,3200
10108,BURNSIDE AV,02/27/2021,2628,1964
10109,BURNSIDE AV,02/28/2021,1926,1502
10110,BURNSIDE AV,03/01/2021,4116,2788
10111,BURNSIDE AV,03/02/2021,4060,2850
10112,BURNSIDE AV,03/03/2021,4236,3103
10113,BURNSIDE AV,03/04/2021,4269,3578
10114,BURNSIDE AV,03/05/2021,4202,3125
10115,183 ST,03/27/2021,2023,1220
10116,183 ST,03/28/2021,1300,907
10117,183 ST,03/29/2021,2519,1581
10118,183 ST,03/30/2021,2574,1611
10119,183 ST,03/31/2021,2560,1525
10120,183 ST,04/01/2021,2560,1544
10121,183 ST,04/02/2021,2215,1330
10122,183 ST,03/20/2021,2018,1274
